S_no,Tahsil/Taluk,Village,Latitude,Longitude,Date_of_collection,TDS,Nitrates,Ca,Mg,Na,K,Cl,SO4,F,pH,wqi,quality
3023,Pernampet,Erakkampet,"12°56'50""","78°41'05""",07-01-2014,587,15,32,35.235,136,9,111,70,0.86,8.6,85.03978659,Very poor
3024,Arakkonam,Nagavedu,"12°55'29""","79°27'43""",07-01-2014,527,13,84.4,40.095,46,7,132,17,0.29,8.5,39.67140167,Good
3025,Walajapet,Gudmallore,"12°53'49""","79°22'56""",08-01-2014,384.519457,8,171.2,91.125,186.7503982,2,189.0329095,175,0.48,8.4,55.33691162,Poor
3026,Vellore,Melvallam,"12°45'10""","79°09'10""",01-07-2014,384.519457,15,50,130.005,202,2,471,120,0.67,8.6,72.2366941,Poor
3027,Vellore,Usoor,"12°51'54""","79°03'43""",01-07-2014,384.519457,3,58.75113122,72.9,414,0.1,189.0329095,250,1.4,8.5,124.334585,Not suitable
3028,Vellore,Usoor,"12°51'50""","79°03'40""",01-07-2014,921,2,60,41.31,230,4,245,168,0.4,8.6,47.37466738,Good
3029,Vellore,Penathur,"12°50'40""","79°06'40""",01-07-2014,921,7,56,57.105,196,5,248,163,0.36,8.4,44.46956607,Good
3030,Vellore,Permugai,"12°56'33""","79°11'49""",01-07-2014,384.519457,9,50,70.47,230,5,393,91,1,8.4,94.89576996,Very poor
3031,Vellore,Vellore,"12°55'31""","79°10'43""",01-07-2014,384.519457,8,34,52.24729367,186.7503982,2,189.0329095,187,1.2,8.1,105.6064853,Not suitable
3032,Katpadi,K.v.kuppam,"12°57'10""","78°59'20""",01-07-2014,384.519457,14,128,87.48,138,5,362,182,0.54,8,58.75891271,Poor
3033,Katpadi,K.v.kuppam,"12°57'10""","79°59'20""",01-07-2014,384.519457,10,56,126.36,202,0.1,189.0329095,173,0.5,8.1,54.37375292,Poor
3034,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-07-2014,201,1,28,12.15,21,12,35,15,0.19,8.3,30.41170112,Good
3035,Katpadi,Vaduganthagal,"12°58'10""","79°04'10""",01-07-2014,384.519457,11,174,52.245,133,0.1,454,134,0.35,8,40.06070714,Good
3036,Katpadi,Panamadangi,"13°01'30""","79°02'20""",01-07-2014,384.519457,8,36,64.395,359,20,443,163,0.55,8.5,68.48889353,Poor
3037,Arcot,Melapalanthai,"12°39'30""","79°23'42""",01-07-2014,384.519457,13,108,48.6,343,0.1,189.0329095,139,0.36,8.2,41.12000005,Good
3038,Arcot,Valavanur,"12°48'00""","79°30'00""",01-07-2014,384.519457,7,84,43.74,308,1,189.0329095,110,0.45,8.2,47.6778494,Good
3039,Arcot,Varagur Pudur,"12°42'30""","79°12'30""",01-07-2014,676,2,46,67.797,106,0.1,177,110,0.53,8.4,54.84599473,Poor
3040,Vellore,Karadikudi,"12°50'38""","78°55'49""",02-07-2014,541,6,50,125.145,92,3,135,58,0.32,8.8,45.50039918,Good
3041,Vellore,Pallikonda,"12°54'05""","78°56'30""",02-07-2014,773,4,46,44.955,177,9,223,101,0.5,8.6,57.64336184,Poor
3042,Vellore,P.s.mangalam,"12°55'05""","79°03'00""",02-07-2014,384.519457,10,138,71.685,345,19,189.0329095,158,0.8,8.3,87.68499681,Very poor
3043,Katpadi,Melpadi,"13°03'45""","79°16'55""",02-07-2014,895,15,40,37.665,221,23,259,115,0.11,8.4,33.80620944,Good
3044,Katpadi,Thirualam,"12°58'30""","79°16'25""",02-07-2014,300,2,36,24.3,46,0.1,40,19,0.29,8,30.80277888,Good
3045,Arcot,Arcot Angi Koil,"12°55'05""","79°15'08""",02-07-2014,742,15,34,24.3,202,0.1,206,101,0.45,8.3,46.32205539,Good
3046,Arcot,Arcot P.s,"12°54'06""","79°19'21""",02-07-2014,384.519457,3,80,30.375,308,13,404,125,0.33,8.2,44.21531914,Good
3047,Arcot,Kalavai,"12°46'00""","79°23'05""",02-07-2014,811,7,104,36.45,143,0.1,319,62,0.31,8.1,35.49175954,Good
3048,Arcot,Kalavai,"12°46'10""","79°25'20""",02-07-2014,966,1,100,48.6,193,4,326,82,0.52,8.1,54.45879319,Poor
3049,Arcot,Kuttiyam,"12°44'48""","79°22'18""",02-07-2014,384.519457,6,160,53.46,370,5.964226244,189.0329095,13,0.41,7.9,46.90418332,Good
3050,Arcot,Pudupadi,"12°51'55""","79°22'55""",02-07-2014,384.519457,9,58.75113122,111.78,363,0.1,189.0329095,178,0.32,8.1,39.93995783,Good
3051,Arcot,Timiri,"12°42'30""","79°12'30""",02-07-2014,971,4,56,60.75,235,0.1,386,96,1.1,8.1,97.77469895,Very poor
3052,Walajapet,Gudmallore,"12°53'49""","79°22'56""",03-07-2014,828,6,106,54.675,115,0.1,337,91,0.76,8,70.83007875,Poor
3053,Walajapet,Ranipet E.b,"12°55'25""","79°19'58""",04-07-2014,384.519457,4,80,85.05,368,20,189.0329095,110,0.9,8,93.80272275,Very poor
3054,Walajapet,Lalapet,"12°59'52""","79°18'11""",04-07-2014,274,2,22,24.3,46,0.1,46,24,0.83,8.1,73.22126234,Poor
3055,Walajapet,Sholingur G.h,"13°06'25""","79°25'26""",04-07-2014,605,5,32,31.59,145,0.1,191,58,0.75,8.1,68.15995933,Poor
3056,Walajapet,Sholingur School,"13°06'52""","79°25'20""",04-07-2014,384.519457,6,40,58.32,288,10,362,143,0.61,8,64.09827041,Poor
3057,Walajapet,Ammur,"12°58'46""","79°24'33""",04-07-2014,557,10,24,37.665,127,0.1,103,62,0.55,8.2,53.45940213,Poor
3058,Walajapet,Olugur,"12°58'45""","79°24'24""",04-07-2014,384.519457,9,100,87.48,317,37,189.0329095,106,0.98,7.8,108.4744297,Not suitable
3059,Walajapet,Walajapet R.s,"12°55'30""","79°22'00""",04-07-2014,384.519457,11,90,77.76,237,13,436,120,0.48,8.1,58.06682492,Poor
3060,Arakkonam,Vellore Pet,"13°09'06""","79°41'08""",04-07-2014,847,10,96,40.095,129,34,269,43,0.63,8.1,78.77142522,Very poor
3061,Arakkonam,Gudalur,"13°05'23""","79°30'58""",04-07-2014,523,2,50,34.02,97,0.1,177,53,0.9,8.2,80.55077215,Very poor
3062,Arakkonam,Perualrajpet,"13°05'45""","79°34'26""",04-07-2014,490,2,46,29.16,106,0.1,184,6,0.7,8.1,64.02271199,Poor
3063,Walajapet,Kilkuppam,"12°42'39""","79°15'26""",05-07-2014,556,8,28,46.17,101,0.1,160,82,1.3,8.1,111.646368,Not suitable
3064,Walajapet,Nandhiyalam,"12°56'04""","79°15'08""",05-07-2014,384.519457,6,68,89.91,200,18,482,106,0.4,7.9,53.42301703,Poor
3065,Arakkonam,Valapuram,"13°09'56""","79°40'20""",05-07-2014,742,7,50,38.88,179,0.1,230,43,0.84,8.2,76.60660263,Very poor
3066,Arakkonam,Mosur,"13°05'01""","79°43'10""",05-07-2014,384.519457,10,80,38.88,476,23,397,101,0.7,8.5,81.21042069,Very poor
3067,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",05-07-2014,336,2,40,27.945,46,5,60,26,0.26,8.1,32.01721229,Good
3068,Arakkonam,Kilveeranam,"12°58'50""","79°28'24""",05-07-2014,384.519457,4,192,82.62,292,0.1,189.0329095,130,0.5,7.9,52.64407013,Poor
3069,Arakkonam,Banavaram,"13°01'04""","79°28'38""",05-07-2014,970,3,98,59.535,177,0.1,108,101,0.95,7.9,84.91760395,Very poor
3070,Arakkonam,Kaveripakkam,"12°54'26""","79°27'43""",05-07-2014,384.519457,3,50,69.255,350,5,189.0329095,91,0.61,8.2,63.03228921,Poor
3071,Arakkonam,Kattalai,"12°55'29""","79°27'13""",05-07-2014,963,7,70,88.695,154,0.1,333,134,0.9,8.3,85.03169641,Very poor
3072,Arakkonam,Sendamangalm,"12°59'13""","79°40'39""",05-07-2014,384.519457,4,40,48.6,368,0.1,496,86,0.96,8.1,86.23345064,Very poor
3073,Arakkonam,Sayanavaram,"12°59'07""","79°39'07""",05-07-2014,384.519457,11,88,123.93,320,0.1,189.0329095,120,0.6,8.2,63.26235886,Poor
3074,Arakkonam,Reddivalam,"12°56'20""","79°35'43""",05-07-2014,553,6,70,36.45,83,0.1,184,53,0.8,8.2,73.3208665,Poor
3075,Arakkonam,Uilyanallore,"12°58'00""","79°33'35""",05-07-2014,570,10,27.2,66.096,81,0.1,184,48,0.7,8.2,66.6365494,Poor
3076,Arakkonam,Nagavedu,"12°55'29""","79°27'43""",07-07-2014,246,1,32,26.73,23,0.1,30,19,0.2,8.3,25.59178835,Good
3077,Arakkonam,Chitheri,"13°03'40""","79°36'25""",07-07-2014,748,2,46,41.31,179,0.1,213,62,0.9,7,73.84225524,Poor
3078,Gudiyatham,Nellorepet(east),"12°56'25""","78°41'05""",08-07-2014,586,2,20,36.45,115,0.1,160,96,0.61,8.4,59.02937313,Poor
3079,Gudiyatham,Modikuppam,"13°01'45""","78°51'55""",08-07-2014,645,3,54,40.095,104,0.1,160,130,0.54,8.1,52.50303788,Poor
3080,Pernampet,Gundalapalli,"12°59'35""","78°44'45""",08-07-2014,219,3,32,27.945,5,0.1,39,11,0.49,8.1,47.01989024,Good
3081,Gudiyatham,Valathur,"12°52'50""","78°49'45""",09-07-2014,860,35,46,76.545,124,0.1,241,110,0.43,8.1,47.13206012,Good
3082,Pernampet,Erakkampet,"12°56'50""","78°41'05""",09-07-2014,340,8,56,23.085,46,0.1,46,42,0.62,8,56.9659763,Poor
3083,Vellore,Melvallam,"12°45'10""","79°09'10""",02-01-2015,384.519457,30,68,81.405,177,7,298,120,0.57,7.6,59.10201973,Poor
3084,Vellore,Usoor,"12°51'54""","79°03'43""",02-01-2015,384.519457,9,58.75113122,92.34,186.7503982,0.1,189.0329095,173,0.48,7.4,46.75494287,Good
3085,Vellore,Usoor,"12°51'50""","79°03'40""",02-01-2015,384.519457,34,148,119.07,177,0.1,189.0329095,163,0.78,7.5,74.24074778,Poor
3086,Vellore,Penathur,"12°50'40""","79°06'40""",02-01-2015,384.519457,30,100,111.78,133,1,355,120,0.31,8.2,41.30417996,Good
3087,Vellore,Permugai,"12°56'33""","79°11'49""",02-01-2015,384.519457,13,58.75113122,52.24729367,340,0.1,189.0329095,82,0.9,8.2,82.52865507,Very poor
3088,Vellore,Vellore,"12°55'31""","79°10'43""",02-01-2015,896,9,20,40.095,251,12,245,96,0.65,8.5,70.10116856,Poor
3089,Vellore,Karadikudi,"12°50'38""","78°55'49""",03-01-2015,883,11,32,94.77,207,2,255,168,1.07,7.6,94.98599259,Very poor
3090,Vellore,Pallikonda,"12°54'05""","78°56'30""",03-01-2015,786,5,28,52.245,191,0.1,227,110,0.8,7.6,70.28561883,Poor
3091,Vellore,P.s.mangalam,"12°55'05""","79°03'00""",03-01-2015,384.519457,27,80,65.61,290,5.964226244,493,130,0.27,7.7,35.53174796,Good
3092,Walajapet,Ranipet E.b,"12°55'25""","79°19'58""",06-01-2015,384.519457,51,184,53.46,304,5.964226244,189.0329095,101,0.14,7.3,24.31557817,Excellent
3093,Walajapet,Lalapet,"12°59'52""","79°18'11""",06-01-2015,295,3,38,21.87,41,0.1,82,29,0.48,7.7,43.74553857,Good
3094,Walajapet,Sholingur G.h,"13°06'25""","79°25'26""",06-01-2015,770,6,68,29.16,156,1,174,53,0.55,7.4,49.27661425,Good
3095,Walajapet,Sholingur School,"13°06'52""","79°25'20""",06-01-2015,928,21,70,38.88,214,0.1,234,79,0.37,7.3,35.56696452,Good
3096,Walajapet,Ammur,"12°58'46""","79°24'33""",06-01-2015,599,17,42,42.525,122,0.1,131,45,0.46,7.4,42.36206043,Good
3097,Walajapet,Olugur,"12°58'45""","79°24'24""",06-01-2015,645,9,56,76.545,76,0.1,220,48,0.33,7.3,33.33261495,Good
3098,Walajapet,Walajapet R.s,"12°55'30""","79°22'00""",06-01-2015,384.519457,23,100,35.235,278,0.1,347,115,0.5,7.2,45.52147002,Good
3099,Walajapet,Gudmallore,"12°53'49""","79°22'56""",06-01-2015,756,13,104,65.61,71,0.1,277,86,0.27,7.4,29.68160458,Good
3100,Arakkonam,Valapuram,"13°09'56""","79°40'20""",06-01-2015,384.519457,46,96,80.19,334,14,447,97,0.56,7.1,60.44845808,Poor
3101,Arakkonam,Gudalur,"13°05'23""","79°30'58""",06-01-2015,554,1,42,23.085,136,0.1,199,46,0.89,7.6,75.49941321,Very poor
3102,Arakkonam,Perualrajpet,"13°05'45""","79°34'26""",06-01-2015,834,26,134,17.01,143,0.1,160,42,0.43,7.9,43.51884102,Good
3103,Walajapet,Kilkuppam,"12°42'39""","79°15'26""",07-01-2015,701,8,60,38.88,140,8,245,73,0.43,7.3,43.65189056,Good
3104,Walajapet,Nandhiyalam,"12°56'04""","79°15'08""",07-01-2015,375,5,34,35.235,55,0.1,92,36,0.75,7.4,63.70302066,Poor
3105,Arakkonam,Mosur,"13°05'01""","79°43'10""",07-01-2015,384.519457,13,70,53.46,274,0.1,390,101,0.78,7.3,68.07660347,Poor
3106,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",07-01-2015,974,4,50,72.9,223,0.1,461,24,0.33,7.4,34.1293005,Good
3107,Arakkonam,Kilveeranam,"12°58'50""","79°28'24""",07-01-2015,384.519457,6,116,72.9,380,7,189.0329095,111,0.42,7.3,45.15298102,Good
3108,Arakkonam,Banavaram,"13°01'04""","79°28'38""",07-01-2015,983,4,60,48.6,248,0.1,347,72,0.55,7.6,51.32086543,Poor
3109,Arakkonam,Kaveripakkam,"12°54'26""","79°27'43""",07-01-2015,384.519457,2,80,114.21,304,0.1,189.0329095,82,0.36,7.5,39.27791254,Good
3110,Arakkonam,Kattalai,"12°55'29""","79°27'13""",07-01-2015,646,8,62,27.945,140,0.1,160,68,0.66,7.6,58.43207537,Poor
3111,Arakkonam,Nagavedu,"12°55'29""","79°27'43""",07-01-2015,982,5,82,61.965,193,0.1,372,123,0.38,7.6,39.13890696,Good
3112,Arakkonam,Chitheri,"13°03'40""","79°36'25""",07-01-2015,384.519457,13,82,65.61,202,0.1,401,93,0.3,7.6,33.23470612,Good
3113,Arakkonam,Sendamangalm,"12°59'13""","79°40'39""",07-01-2015,816,2,24,40.095,239,0.1,213,84,0.62,7.6,55.53166247,Poor
3114,Arakkonam,Sayanavaram,"12°59'07""","79°39'07""",07-01-2015,994,9,72,63.18,214,0.1,355,58,0.35,7.5,36.19657006,Good
3115,Arakkonam,Reddivalam,"12°56'20""","79°35'43""",07-01-2015,496,1,56,18.225,110,1,124,55,0.41,7.7,39.0602525,Good
3116,Arakkonam,Uilyanallore,"12°58'00""","79°33'35""",07-01-2015,784,6,64,24.3,193,10,238,67,0.41,7.6,44.33988875,Good
3117,Arcot,Arcot Angi Koil,"12°55'05""","79°15'08""",08-01-2015,384.519457,15,102,25.515,251,0.1,280,88,0.47,7.5,44.05688491,Good
3118,Arcot,Arcot P.s,"12°54'06""","79°19'21""",08-01-2015,384.519457,4,88,58.32,311,18,457,110,0.24,7.5,37.29310003,Good
3119,Arcot,Kalavai,"12°46'00""","79°23'05""",08-01-2015,445,3,78,24.3,58,0.1,96,48,0.4,7.7,38.32975565,Good
3120,Arcot,Kalavai,"12°46'10""","79°25'20""",08-01-2015,384.519457,3,90,69.255,221,7,372,95,0.55,7.4,55.10281876,Poor
3121,Arcot,Melapalanthai,"12°39'30""","79°23'42""",08-01-2015,384.519457,29,76,46.17,366,0.1,432,145,0.43,7.7,43.91648437,Good
3122,Arcot,Kuttiyam,"12°44'48""","79°22'18""",08-01-2015,384.519457,31,58.75113122,80.19,244,0.1,189.0329095,126,0.14,7.6,21.78675267,Excellent
3123,Arcot,Valavanur,"12°48'00""","79°30'00""",08-01-2015,384.519457,17,76,58.32,297,5.964226244,479,130,0.7,7.6,67.54110428,Poor
3124,Arcot,Pudupadi,"12°51'55""","79°22'55""",08-01-2015,384.519457,7,120,97.2,186.7503982,2,189.0329095,163,0.61,7.2,57.67745308,Poor
3125,Arcot,Varagur Pudur,"12°42'30""","79°12'30""",08-01-2015,384.519457,6,80,121.5,186,0.1,383,163,0.77,7.3,70.61255235,Poor
3126,Arcot,Timiri,"12°42'30""","79°12'30""",08-01-2015,891,16,64,49.815,191,0.1,245,96,0.33,7.3,32.7320883,Good
3127,Katpadi,Melpadi,"13°03'45""","79°16'55""",08-01-2015,856,17,92,48.6,152,1,248,68,0.51,7.4,48.06239793,Good
3128,Katpadi,Thirualam,"12°58'30""","79°16'25""",08-01-2015,384.519457,5,132,116.64,271,0.1,189.0329095,149,0.91,7.3,81.83081115,Very poor
3129,Gudiyatham,Nellorepet(east),"12°56'25""","78°41'05""",09-01-2015,970,20,102,75.33,138,2,326,119,0.4,7.3,41.26190625,Good
3130,Gudiyatham,Modikuppam,"13°01'45""","78°51'55""",09-01-2015,950,18,34,71.685,214,2,280,131,0.73,7.3,65.82252539,Poor
3131,Pernampet,Gundalapalli,"12°59'35""","78°44'45""",09-01-2015,384.519457,31,62,34.02,299,0.1,312,109,0.68,7.4,60.44649693,Poor
3132,Katpadi,Katpadi,,,09-01-2015,468,1,22,51.03,81,2,106,58,0.88,7.9,78.51926143,Very poor
3133,Katpadi,K.v.kuppam,"12°57'10""","78°59'20""",09-01-2015,456,4,40,27.945,92,0.1,128,37,0.72,7.6,62.39994217,Poor
3134,Katpadi,K.v.kuppam,"12°57'10""","79°59'20""",09-01-2015,278,8,44,9.72,28,12,53,28,0.46,7.4,46.36386689,Good
3135,Katpadi,Vinnampalli,"13°01'45""","79°14'00""",09-01-2015,955,19,48,38.88,212,5.964226244,238,61,0.48,7.5,48.10893165,Good
3136,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",09-01-2015,965,1,124,42.525,173,0.1,284,154,1.02,7.4,87.00450983,Very poor
3137,Katpadi,Vaduganthagal,"12°58'10""","79°04'10""",09-01-2015,384.519457,20,152,29.16,474,34,189.0329095,135,0.9,7.5,97.27102013,Very poor
3138,Katpadi,Panamadangi,"13°01'30""","79°02'20""",09-01-2015,384.519457,42,58.75113122,97.2,317,0.1,189.0329095,120,0.67,7.5,63.83099227,Poor
3139,Pernampet,Erakkampet,"12°56'50""","78°41'05""",10-01-2015,384.519457,15,58.75113122,106.92,327,0.1,189.0329095,112,0.67,7.2,61.47517387,Poor
3140,Vellore,Melvallam,"12°45'10""","79°09'10""",01-07-2015,384.519457,24,58,121.5,133,0.1,284,106,0.66,7.8,65.1799989,Poor
3141,Vellore,Usoor,"12°51'54""","79°03'43""",01-07-2015,384.519457,25,96,126.36,186.7503982,25,189.0329095,226,0.48,7.7,65.00791288,Poor
3142,Vellore,Usoor,"12°51'50""","79°03'40""",01-07-2015,384.519457,2,176,38.88,442,0.1,189.0329095,242,0.44,7.8,45.26810763,Good
3143,Vellore,Penathur,"12°50'40""","79°06'40""",01-07-2015,384.519457,11,102,93.555,133,2,298,142,0.36,7.9,42.21919305,Good
3144,Vellore,Permugai,"12°56'33""","79°11'49""",01-07-2015,291,2,60,18.225,30,3,39,13,0.32,7.8,33.45446996,Good
3145,Vellore,Vellore,"12°55'31""","79°10'43""",01-07-2015,384.519457,11,68,48.6,386,38,189.0329095,106,0.4,7.6,60.44170398,Poor
3146,Vellore,Karadikudi,"12°50'38""","78°55'49""",02-07-2015,384.519457,10,34,52.24729367,209,4,184,132,0.85,7.8,77.66607489,Very poor
3147,Vellore,Pallikonda,"12°54'05""","78°56'30""",02-07-2015,850,3,34,63.18,200,0.1,230,115,0.71,7.9,65.73830001,Poor
3148,Vellore,P.s.mangalam,"12°55'05""","79°03'00""",02-07-2015,384.519457,12,184,58.32,336,5.964226244,189.0329095,133,0.29,7.8,37.89677415,Good
3149,Arcot,Arcot Angi Koil,"12°55'05""","79°15'08""",06-07-2015,871,13,38,100.845,255,0.1,223,72,0.65,8.1,64.72207363,Poor
3150,Arcot,Arcot P.s,"12°54'06""","79°19'21""",06-07-2015,884,14,66,25.515,223,20,191,67,0.54,7.8,61.49908954,Poor
3151,Arcot,Kalavai,"12°46'00""","79°23'05""",06-07-2015,807,8,104,35.235,150,0.1,241,56,0.4,7.8,40.54246076,Good
3152,Arcot,Kalavai,"12°46'10""","79°25'20""",06-07-2015,777,3,86,46.17,145,0.1,238,72,0.54,7.7,50.94824064,Poor
3153,Arcot,Kuttiyam,"12°44'48""","79°22'18""",06-07-2015,384.519457,29,124,48.6,285,0.1,376,105,0.23,7.7,28.86303613,Good
3154,Arcot,Pudupadi,"12°51'55""","79°22'55""",06-07-2015,384.519457,12,58.75113122,52.24729367,467,1,189.0329095,100,0.31,7.5,33.09821939,Good
3155,Arcot,Timiri,"12°42'30""","79°12'30""",06-07-2015,384.519457,7,52,87.48,320,0.1,425,86,0.72,7.9,68.46434588,Poor
3156,Gudiyatham,Nellorepet(east),"12°56'25""","78°41'05""",06-07-2015,765,1,20,69.255,170,4,269,70,0.55,7.8,54.73000008,Poor
3157,Gudiyatham,Modikuppam,"13°01'45""","78°51'55""",06-07-2015,748,9,18,61.965,179,7,167,95,0.71,7.8,68.61892314,Poor
3158,Gudiyatham,Bandapalli,"13°04'10""","78°58'35""",06-07-2015,602,12,20,52.245,131,6,128,78,0.22,7.9,30.00751236,Good
3159,Arcot,Melapalanthai,"12°39'30""","79°23'42""",07-07-2015,384.519457,15,140,89.91,343,0.1,408,103,0.06,7.7,17.61717017,Excellent
3160,Arcot,Valavanur,"12°48'00""","79°30'00""",07-07-2015,384.519457,9,96,72.9,430,5.964226244,189.0329095,127,0.3,7.6,37.05203817,Good
3161,Arcot,Varagur Pudur,"12°42'30""","79°12'30""",07-07-2015,824,6,92,55.89,150,0.1,184,62,1.1,8,96.97209148,Very poor
3162,Katpadi,K.v.kuppam,"12°57'10""","78°59'20""",07-07-2015,384.519457,6,58.75113122,43.74,159,2,189.0329095,91,0.39,7.5,38.57544428,Good
3163,Katpadi,Vinnampalli,"13°01'45""","79°14'00""",07-07-2015,755,14,70,35.235,161,14,174,59,0.18,7.6,29.40719372,Good
3164,Katpadi,Melpadi,"13°03'45""","79°16'55""",07-07-2015,947,17,54,21.87,219,5.964226244,238,45,0.06,7.6,15.16663676,Excellent
3165,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",07-07-2015,150,2,18,23.085,7,0.1,32,17,0.1,7.8,14.35948424,Excellent
3166,Katpadi,Thirualam,"12°58'30""","79°16'25""",07-07-2015,524,3,26,26.73,150,0.1,121,49,0.32,8,33.58129221,Good
3167,Katpadi,Vaduganthagal,"12°58'10""","79°04'10""",07-07-2015,384.519457,13,58.75113122,32.805,182,0.1,404,95,0.34,7.8,35.5110761,Good
3168,Katpadi,Panamadangi,"13°01'30""","79°02'20""",07-07-2015,560,4,34,34.02,138,4,96,75,0.58,7.9,55.82151909,Poor
3169,Pernampet,Gundalapalli,"12°59'35""","78°44'45""",07-07-2015,453,2,22,29.16,115,4,62,20,0.4,7.9,41.1226698,Good
3170,Walajapet,Ranipet E.b,"12°55'25""","79°19'58""",08-07-2015,888,4,62,30.375,239,4,287,62,0.53,8,53.25702163,Poor
3171,Walajapet,Lalapet,"12°59'59""","79°18'11""",08-07-2015,700,15,36,31.59,182,0.1,156,60,0.44,8,43.94219791,Good
3172,Walajapet,Sholingur G.h,"13°06'25""","79°25'26""",08-07-2015,598,6,26,24.3,175,0.1,152,54,0.52,8,49.24217504,Good
3173,Walajapet,Sholingur School,"13°06'52""","79°25'20""",08-07-2015,882,12,22,31.59,274,0.1,238,58,0.46,8,45.52320074,Good
3174,Walajapet,Ammur,"12°58'46""","79°24'33""",08-07-2015,595,20,78,40.095,71,0.1,124,80,0.31,7.9,34.17881554,Good
3175,Walajapet,Walajapet R.s,"12°55'30""","79°22'00""",08-07-2015,384.519457,5,72,34.02,299,5,287,149,0.64,7.9,62.20264244,Poor
3176,Walajapet,Gudmallore,"12°53'49""","79°22'56""",08-07-2015,384.519457,6,58.75113122,58.32,186.7503982,0.1,189.0329095,192,0.21,7.8,26.34781936,Good
3177,Arakkonam,Gudalur,"13°05'23""","79°30'58""",08-07-2015,505,7,36,36.45,106,0.1,128,49,0.29,8.1,32.57125359,Good
3178,Walajapet,Olugur,"12°58'45""","79°24'24""",08-07-2015,769,14,82,55.89,122,0.1,202,71,0.4,7.8,41.44814005,Good
3179,Arakkonam,Valapuram,"13°09'56""","79°40'20""",08-07-2015,384.519457,12,58,21.87,334,1,241,122,0.66,8,61.62188829,Poor
3180,Walajapet,Kilkuppam,"12°42'39""","79°15'26""",09-07-2015,467,7,32,42.525,78,0.1,96,53,0.14,7.9,19.84590211,Excellent
3181,Walajapet,Nandhiyalam,"12°56'04""","79°15'08""",09-07-2015,741,9,70,36.45,152,7,216,101,0.35,8.2,42.47380781,Good
3182,Arakkonam,Mosur,"13°05'01""","79°43'10""",09-07-2015,384.519457,21,64,36.45,304,0.1,319,116,0.69,8,64.68278349,Poor
3183,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",09-07-2015,384.519457,3,98,77.76,193,0.1,397,89,0.18,8,26.78068476,Good
3184,Arakkonam,Kilveeranam,"12°58'50""","79°28'24""",09-07-2015,849,4,128,43.74,129,0.1,277,82,0.26,8,31.55139384,Good
3185,Arakkonam,Banavaram,"13°01'04""","79°28'38""",09-07-2015,594,3,112,32.805,69,0.1,149,53,0.45,8,45.10049491,Good
3186,Arakkonam,Kaveripakkam,"12°54'26""","79°27'43""",09-07-2015,384.519457,2,98,34.02,350,3,440,106,0.23,7.9,29.70438198,Good
3187,Arakkonam,Kattalai,"12°55'29""","79°27'13""",09-07-2015,987,4,88,80.19,175,0.1,277,120,0.44,7.9,46.4679763,Good
3188,Arakkonam,Nagavedu,"12°55'29""","79°27'43""",09-07-2015,824,27,132,36.45,113,7,191,42,0.39,8.1,46.3501718,Good
3189,Arakkonam,Chitheri,"13°03'40""","79°36'25""",09-07-2015,865,7,128,46.17,120,0.1,216,141,0.78,8,72.23550452,Poor
3190,Arakkonam,Sendamangalm,"12°59'13""","79°40'39""",09-07-2015,874,2,44,42.525,235,0.1,213,126,0.52,8,50.67270081,Poor
3191,Arakkonam,Sayanavaram,"12°59'07""","79°39'07""",09-07-2015,656,5,98,23.085,124,2,163,53,0.15,8.1,22.92898361,Excellent
3192,Arakkonam,Reddivalam,"12°56'20""","79°35'43""",09-07-2015,384.519457,21,180,48.6,345,5,189.0329095,144,0.3,7.8,37.9747228,Good
3193,Arakkonam,Uilyanallore,"12°58'00""","79°33'35""",09-07-2015,457,1,76,36.45,51,0.1,74,33,0.42,8.2,43.39974817,Good
3194,Vellore,Melvallam,"12°45'10""","79°09'10""",02-01-2016,384.519457,39,92,143.37,170,0.1,340,115,0.1,8,25.18519685,Good
3195,Vellore,Kaniyampadi,"12°48'28""","79°08'17""",02-01-2016,384.519457,108,58.75113122,52.24729367,320,5,189.0329095,168,0.1,8,25.48359402,Good
